Banco,Producto,Tasa,Moneda,Fecha de registro,Observaciones
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: 35.0% | ME: 35.0%,AMBAS,01/08/2005,Tipo: TASA | Tasa anual por disposición de efectivo con tarjeta de crédito empresarial. | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Disposición en Efectivo
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: 10.0% | ME: 10.0%,AMBAS,21/07/2008,Tipo: TASA | Tasa anual por mora en el pago de tarjeta de crédito empresarial. | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Interés Moratorio
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 80.0 | ME: $ 25.0,AMBAS,01/03/2013,Tipo: COMISION | Costo anual por membresía de tarjeta de crédito empresarial. | B | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Anual
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 15.0 | ME: $ 5.0,AMBAS,01/03/2013,Tipo: COMISION | Costo por reposición de tarjeta de crédito empresarial. | A y B | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Tarjeta de crédito
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 7.0 | ME: $ 2.5,AMBAS,01/03/2013,Tipo: COMISION | Costo mensual por envío de estado de cuenta de tarjeta empresarial. | A y B | Periodicidad: Mensual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Mensual
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,N/A,AMBAS,24/08/2011,Tipo: COMISION | Costo mensual por mantenimiento de tarjeta de crédito empresarial. | B | Periodicidad: Mensual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Mensual
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: 4.0%,MN,24/08/2011,Tipo: COMISION | Porcentaje por disposición de efectivo en cajeros y ventanillas del banco. | A y B | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Cajeros y ventanillas del Banco
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: 5.0% | ME: 4.0%,AMBAS,24/08/2011,Tipo: COMISION | Porcentaje y monto mínimo por disposición de efectivo en otros bancos locales. | A y B | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Otros bancos locales
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 15.0 | ME: $ 4.0,AMBAS,24/08/2011,Tipo: COMISION | Costo por disposición de efectivo en el exterior con tarjeta empresarial. | A y B | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Exterior
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 15.0 | ME: $ 4.0,AMBAS,24/08/2011,Tipo: COMISION | Costo por exceder la línea de crédito de la tarjeta empresarial. | A y B | Cliente: Persona Jurídica | Segmento: Empresas
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 15.0 | ME: $ 4.0,AMBAS,24/08/2011,Tipo: COMISION | Costo por gestión de cobranza de tarjeta de crédito empresarial. | A y B | Cliente: Persona Jurídica | Segmento: Empresas
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: 60.1% | ME: 26.0%,AMBAS,01/08/2005,Tipo: TASA | Tasa anual por disposición de efectivo con tarjeta de crédito empresarial. | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Disposición en Efectivo
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: 10.0% | ME: 5.0%,AMBAS,21/07/2008,Tipo: TASA | Tasa anual por mora en el pago de tarjeta de crédito empresarial. | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Interés Moratorio
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 130.0 | ME: $ 40.0,AMBAS,01/03/2013,Tipo: COMISION | Costo anual por membresía de tarjeta de crédito empresarial. | B | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Anual
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,N/A,AMBAS,01/03/2013,Tipo: COMISION | Costo por reposición de tarjeta de crédito empresarial (sin costo). | A y B | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Tarjeta de crédito
BBVA_Continental,Tarjetas Empresariales - Personas Jurídicas,MN: S/ 10.0,AMBAS,2025-10-24,Tipo: COMISION | Costo mensual por envío de estado de cuenta de tarjeta empresarial. | A y B | Cliente: Persona Jurídica | Segmento: Empresas | Categoría: Mensual
BBVA_Continental,Tarifario Cuenta Activa,MN: 0.0% | ME: 0.0%,AMBAS,05/08/2023,Tipo: TASA | Tasa de interés anual para la cuenta de ahorros Cuenta Activa BBVA | Vigente desde 05/08/2023 | Periodicidad: Anual | Cliente: Persona Jurídica | Categoría: Ahorro
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,12/05/2016,"Tipo: COMISION | Comisión por cambio de moneda en transacciones en el extranjero con tarjetas de débito | Aplica para todas las tarjetas de débito. Por servicio de cambio de moneda por las transacciones (compra y disposición de efectivo), hechas en el extranjero en moneda diferente al dólar americano - Vigente desde 12/05/2016 | Condiciones: Aplica para todas las tarjetas de débito. Por servicio de cambio de moneda por las transacciones (compra y disposición de efectivo), hechas en el extranjero en moneda diferente al dólar americano | Cliente: Persona Jurídica | Categoría: Operaciones en Cuenta"
BBVA_Continental,Tarifario Cuenta Activa,MN: 3.0%,AMBAS,12/05/2016,Tipo: COMISION | Porcentaje de comisión por conversión de moneda en transacciones internacionales | Vigente desde 12/05/2016 | Cliente: Persona Jurídica | Categoría: Operaciones en Cuenta
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,01/02/2018,Tipo: COMISION | Comisión por operaciones en ventanilla y agente express en otra localidad | Vigente desde 01/02/2018 | Cliente: Persona Jurídica | Categoría: Operaciones en Cuenta
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,12/05/2016,Tipo: COMISION | Comisión por retiro de efectivo en cajeros automáticos de BBVA en otra localidad | Vigente desde 12/05/2016 | Cliente: Persona Jurídica | Categoría: Operaciones en Cuenta
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,12/05/2016,Tipo: COMISION | Comisión por depósitos en ventanilla y agente express desde otra localidad | Vigente desde 12/05/2016 | Cliente: Persona Jurídica | Categoría: Operaciones en Cuenta
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 2.0,AMBAS,05/08/2023,Tipo: COMISION | Comisión por consulta de saldos y movimientos en agente express y cajero automático | Vigente desde 05/08/2023 | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 3.0,AMBAS,05/08/2023,Tipo: COMISION | Comisión por retiros y transferencias a partir de la tercera operación | Misma y otra Plaza. Si recibe su sueldo en esta cuenta los retiros son libres. Vigente desde 05/08/2023 | Condiciones: Misma y otra Plaza. Si recibe su sueldo en esta cuenta los retiros son libres. | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,05/08/2023,Tipo: COMISION | Comisión por uso de cajeros automáticos de otros bancos | Mismo y otra Plaza. Vigente desde 05/08/2023 | Condiciones: Mismo y otra Plaza. | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,05/08/2023,Tipo: COMISION | Comisión por depósitos en agente express y cajero automático | Agente Express y Cajero depósito BBVA. Misma plaza y otra plaza. Vigente desde 05/08/2023 | Condiciones: Agente Express y Cajero depósito BBVA. Misma plaza y otra plaza. | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 10.0 | ME: $ 3.3,AMBAS,05/08/2023,Tipo: COMISION | Comisión por retiros y transferencias en ventanilla | Desde la primera operación Misma y otra Plaza. Vigente desde 05/08/2023 | Condiciones: Desde la primera operación Misma y otra Plaza. | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 10.0 | ME: $ 3.3,AMBAS,05/08/2023,Tipo: COMISION | Comisión por consulta de saldos y movimientos en ventanilla | Desde la primera consulta Vigente desde 05/08/2023 | Condiciones: Desde la primera consulta | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 10.0 | ME: $ 3.3,AMBAS,05/08/2023,Tipo: COMISION | Comisión por depósitos en ventanilla a partir de la segunda operación | Vigente desde 05/08/2023 | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,12/05/2016,Tipo: COMISION | Comisión por consulta de saldos y movimientos en canales electrónicos | Vigente desde 12/05/2016 | Cliente: Persona Jurídica | Categoría: Uso de canales
BBVA_Continental,Tarifario Cuenta Activa,N/A,AMBAS,05/08/2023,Tipo: COMISION | Comisión mensual por mantenimiento de la cuenta | Vigente desde 05/08/2023 | Periodicidad: Mensual | Cliente: Persona Jurídica | Categoría: Servicios Asociados a la Cuenta
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 10.0 | ME: $ 3.3,AMBAS,30/11/2022,Tipo: COMISION | Comisión por envío físico mensual del estado de cuenta | Se envía de manera mensual a solicitud de Usted. Vigente desde 30/11/2022 | Periodicidad: Mensual | Condiciones: Se envía de manera mensual a solicitud de Usted. | Cliente: Persona Jurídica | Categoría: Servicios Asociados a la Cuenta
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 25.0 | ME: $ 9.0,AMBAS,30/11/2022,"Tipo: COMISION | Comisión por reposición de tarjeta de débito | Aplica para todas las tarjetas de débito. En caso de reposición, la nueva de tarjeta tendrá la misma fecha de vencimiento que la tarjeta anterior. Vigente desde 30/11/2022 | Condiciones: Aplica para todas las tarjetas de débito. En caso de reposición, la nueva de tarjeta tendrá la misma fecha de vencimiento que la tarjeta anterior. | Cliente: Persona Jurídica | Categoría: Entrega de tarjeta de débito o dispositivo a solicitud"
BBVA_Continental,Tarifario Cuenta Activa,MN: S/ 25.0 | ME: $ 9.0,AMBAS,30/11/2022,"Tipo: COMISION | Comisión por cambio de tarjeta de débito con diseño especial | En los casos en que Usted desee una nueva tarjeta con diseño especial, se aplicará esta comisión. No aplica para tarjeta de débito Empresarial. Vigente desde 30/11/2022 | Condiciones: En los casos en que Usted desee una nueva tarjeta con diseño especial, se aplicará esta comisión. No aplica para tarjeta de débito Empresarial. | Cliente: Persona Jurídica | Categoría: Entrega de tarjeta de débito o dispositivo a solicitud"
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1155.0,AMBAS,01/10/2018,"Tipo: COMISION | Comisión por talonario de cheques con logo del BBVA Banco Continental | Solo con logo del BBVA Banco Continental. A. S/ 1,155.00 B. S/ 1,000.00 C. S/ 950.00 Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Solo con logo del BBVA Banco Continental. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago"
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1560.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (01 color) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 01 COLOR. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1640.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (02 colores) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 02 COLORES. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1720.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (03 colores) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 03 COLORES. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1765.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (04 colores) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 04 COLORES. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1860.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (05 colores) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 05 COLORES. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 1965.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (06 colores) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 06 COLORES. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Emisión de Cheques Personalizados - Personas Jurídicas,MN: S/ 2060.0,AMBAS,01/10/2018,Tipo: COMISION | Comisión por talonario de cheques con logo de la empresa (07 colores) | Para ME se aplicará el tipo de cambio del día. Vigente desde 01/10/2018 | Condiciones: Con logo de la empresa - 07 COLORES. | Cliente: Persona Jurídica | Categoría: Cheques y Órdenes de Pago
BBVA_Continental,Banca Electrónica PJ.1 SWIFT,MN: S/ 300.0 | ME: $ 100.0,AMBAS,01/04/2023,Tipo: COMISION | Comisión mensual por envío de estados de cuenta en formato MT940 para cuentas afiliadas. | Tarifa Mensual por cuenta afiliada. Vigente desde 01/04/2023 | Periodicidad: Mensual | Condiciones: Por cuenta afiliada | Cliente: Persona Jurídica | Categoría: Servicio de Envío de Estados de Cuenta
BBVA_Continental,Banca Electrónica PJ.1 SWIFT,MN: S/ 260.0 | ME: $ 100.0,AMBAS,19/03/2013,Tipo: COMISION | Comisión fija mensual por envío de estados de cuenta en formato MT942 para cuentas afiliadas. | Tarifa Fija Mensual por cuenta afiliada. Vigente desde 19/03/2013 | Periodicidad: Mensual | Condiciones: Por cuenta afiliada | Cliente: Persona Jurídica | Categoría: Servicio de Envío de Estados de Cuenta
BBVA_Continental,Banca Electrónica PJ.1 SWIFT,MN: S/ 310.0 | ME: $ 120.0,AMBAS,19/03/2013,Tipo: COMISION | Comisión mensual variable por envío de mensajes cada 2 horas para cuentas afiliadas. | Tarifa Variable Mensual por cuenta afiliada. Vigente desde 19/03/2013 | Periodicidad: Mensual | Condiciones: Por cuenta afiliada | Cliente: Persona Jurídica | Categoría: Envío de Mensajes
BBVA_Continental,Banca Electrónica PJ.1 SWIFT,MN: S/ 350.0 | ME: $ 135.0,AMBAS,19/03/2013,Tipo: COMISION | Comisión mensual variable por envío de 1 a 200 mensajes por mes. | Tarifa Variable Mensual por cuenta afiliada. Vigente desde 19/03/2013 | Periodicidad: Mensual | Condiciones: Por cuenta afiliada | Cliente: Persona Jurídica | Categoría: Envío de Mensajes
BBVA_Continental,Banca Electrónica PJ.1 SWIFT,MN: S/ 390.0 | ME: $ 150.0,AMBAS,19/03/2013,Tipo: COMISION | Comisión mensual variable por envío de 201 a 300 mensajes por mes. | Tarifa Variable Mensual por cuenta afiliada. Vigente desde 19/03/2013 | Periodicidad: Mensual | Condiciones: Por cuenta afiliada | Cliente: Persona Jurídica | Categoría: Envío de Mensajes
